campaign_id,campaign_name,date_sent,subject_line,platform,country,recipient_count,delivered_count,opened_count,clicked_count,bounced_count,unsubscribe_count,spam_report_count,conversions
campaign_10,Campaign 10 - Blue Promotion,2024-10-16,New Arrivals Available Now,GAds,Canada,59073,42435,24200,17961,201,493,114,709
campaign_6,Campaign 6 - Election Promotion,2024-09-29,Special Invitation: Join Us Today,Insta Ads,Germany,82083,33202,5476,3162,649,199,27,975
campaign_33,Campaign 33 - Discussion Promotion,2024-10-16,Special Invitation: Join Us Today,Instagram Ads,India,90277,29014,6185,5886,731,105,156,-954
campaign_31,Campaign 31 - Offer Promotion,14/09/2024,Exclusive Offer Just for You!,FB Ads,China,65488,22772,2575,2336,544,262,22,489
campaign_16,Campaign 16 - Performance Promotion,2024-07-28,Unlock Your Premium Features,Google Ads,Brazil,48918,3578,817,771,726,70,61,674
campaign_40,Campaign 40 - Song Promotion,2024-08-14,Limited Time Discount Inside,Instagram Ads,China,42182,12122,6675,4512,475,-434,42,90
campaign_38,Campaign 38 - True Promotion,2024-08-23,New Arrivals Available Now,LinkedIn Ads,Germany,11333,5430,4607,702,562,445,76,683
campaign_38,Campaign 38 - True Promotion,2024-09-27,Don't Miss Out on Our Summer Sale,Email Campaign,Australia,29931,8058,399,350,287,455,53,955
campaign_26,Campaign 26 - Option Promotion,2024-10-15,Thank You for Being a Loyal Customer,LinkedIn Ads,United States,23806,13485,6982,557,117,383,195,656
campaign_19,Campaign 19 - All Promotion,2024-09-22,Unlock Your Premium Features,Facebook Ads,United Kingdom,42724,27578,1047,289,19,493,25,578
campaign_3,Campaign 3 - Ago Promotion,2024-07-31,Last Chance to Save Big!,LinkedIn Ads,China,77435,61343,30218,357,476,346,18,363
campaign_48,Campaign 48 - Dinner Promotion,2024-09-19,Welcome to Our Newsletter,Facebook Ads,Australia,42504,39234,22594,17540,260,371,63,652
campaign_8,Campaign 8 - Chair Promotion,2024-08-30,Your Feedback Matters,Instagram Ads,United States,22090,18825,3150,2563,721,482,155,170
campaign_49,Campaign 49 - Source Promotion,2024-08-16,Unlock Your Premium Features,LinkedIn Ads,Australia,64393,49854,22134,20730,934,423,45,117
campaign_9,Campaign 9 - Since Promotion,2024-08-27,Thank You for Being a Loyal Customer,Facebook Ads,United Kingdom,26499,23205,9876,2520,205,291,117,893
campaign_26,Campaign 26 - Option Promotion,2024-07-28,Don't Miss Out on Our Summer Sale,Google Ads,United Kingdom,68667,65820,20386,10237,959,-248,51,10
campaign_49,Campaign 49 - Source Promotion,2024-08-13,Don't Miss Out on Our Summer Sale,LinkedIn Ads,India,85871,58516,17048,15791,310,350,95,625
campaign_44,Campaign 44 - Knowledge Promotion,15/10/2024,Unlock Your Premium Features,Insta Ads,Germany,58113,11563,7923,4863,54,451,67,385
campaign_25,Campaign 25 - Agreement Promotion,2024-09-13,Unlock Your Premium Features,Instagram Ads,Canada,49905,39886,28665,27741,696,145,25,835
campaign_15,Campaign 15 - Begin Promotion,2024-08-13,New Arrivals Available Now,Facebook Ads,China,-13805,-967,-206,-751,224,128,6,68
campaign_38,Campaign 38 - True Promotion,2024-08-25,,,Japan,9048,7729,3858,884,902,145,109,494
campaign_12,Campaign 12 - Sit Promotion,2024-08-21,Your Feedback Matters,Instagram Ads,Brazil,87972,43524,30717,17763,561,496,138,621
campaign_2,Campaign 2 - Brother Promotion,2024-08-23,Special Invitation: Join Us Today,FB Ads,Australia,50692,28527,2783,2259,974,332,166,41
campaign_22,Campaign 22 - Early Promotion,2024-08-29,Last Chance to Save Big!,FB Ads,India,37961,7392,1498,847,825,495,141,880
campaign_50,Campaign 50 - Great Promotion,2024-08-21,Don't Miss Out on Our Summer Sale,Insta Ads,Brazil,64877,24300,3890,1238,979,21,130,492
campaign_12,Campaign 12 - Sit Promotion,2024-09-15,Exclusive Offer Just for You!,Email Campaign,Brazil,56082,53293,24439,1089,863,74,198,566
campaign_2,Campaign 2 - Brother Promotion,2024-07-24,Don't Miss Out on Our Summer Sale,Google Ads,France,89117,76429,23062,21398,284,299,125,491
campaign_34,Campaign 34 - List Promotion,2024-07-23,Special Invitation: Join Us Today,LinkedIn Ads,Canada,52410,36900,12548,11907,445,81,170,994
campaign_19,Campaign 19 - All Promotion,2024-09-20,Your Feedback Matters,Insta Ads,India,83864,67789,21257,18501,91,62,185,296
campaign_24,Campaign 24 - Play Promotion,2024-09-20,,GAds,France,-47746,-996,-389,-457,322,371,33,109
campaign_45,Campaign 45 - Grow Promotion,18/10/2024,Welcome to Our Newsletter,,China,49621,21552,8883,1412,0,341,112,813
campaign_38,Campaign 38 - True Promotion,2024-09-13,New Arrivals Available Now,Instagram Ads,United States,13780,10266,4609,1335,46,100,50,481
campaign_10,Campaign 10 - Blue Promotion,2024-09-24,Thank You for Being a Loyal Customer,LinkedIn Ads,Australia,11793,3642,3267,80,215,396,175,116
campaign_45,Campaign 45 - Grow Promotion,2024-08-18,New Arrivals Available Now,Instagram Ads,India,48077,16866,11256,5970,34,493,147,-29
campaign_45,Campaign 45 - Grow Promotion,2024-08-25,Limited Time Discount Inside,Facebook Ads,United Kingdom,48173,47465,768,692,130,106,70,722
campaign_26,Campaign 26 - Option Promotion,01/09/2024,Thank You for Being a Loyal Customer,GAds,United States,34231,1788,716,580,877,431,28,541
campaign_4,Campaign 4 - Site Promotion,2024-09-28,Thank You for Being a Loyal Customer,LinkedIn Ads,Japan,7265,3619,3374,1688,916,173,127,386
campaign_44,Campaign 44 - Knowledge Promotion,2024-08-30,Thank You for Being a Loyal Customer,Email Campaign,Japan,59905,17532,1293,1275,986,129,33,861
campaign_29,Campaign 29 - Rate Promotion,2024-07-25,Unlock Your Premium Features,Facebook Ads,Brazil,17522,17069,9101,7554,249,462,187,592
campaign_35,Campaign 35 - Perform Promotion,2024-09-30,New Arrivals Available Now,LinkedIn Ads,Canada,34590,22334,12965,4725,456,333,197,199
campaign_9,Campaign 9 - Since Promotion,30/09/2024,Special Invitation: Join Us Today,Email Campaign,Germany,2620,2176,1818,356,602,493,27,113
campaign_37,Campaign 37 - Table Promotion,2024-07-30,Your Feedback Matters,LinkedIn Ads,Canada,58060,43125,36283,19877,214,335,40,363
campaign_40,Campaign 40 - Song Promotion,2024-08-24,Exclusive Offer Just for You!,Instagram Ads,India,30325,-22779,-972,-576,400,199,14,791
campaign_6,Campaign 6 - Election Promotion,2024-10-18,Special Invitation: Join Us Today,Facebook Ads,Germany,69732,26056,8371,4429,80,207,62,241
campaign_36,Campaign 36 - Fall Promotion,2024-07-23,Limited Time Discount Inside,Insta Ads,India,61975,14314,6912,2060,918,51,13,941
campaign_6,Campaign 6 - Election Promotion,2024-07-23,Limited Time Discount Inside,Google Ads,China,89083,7280,462,169,772,28,74,948
campaign_22,Campaign 22 - Early Promotion,2024-08-19,Last Chance to Save Big!,Facebook Ads,United States,63406,57070,6683,2457,729,266,200,526
campaign_21,Campaign 21 - Discover Promotion,2024-09-19,New Arrivals Available Now,FB Ads,United Kingdom,32404,22693,20114,11716,825,233,102,919
campaign_40,Campaign 40 - Song Promotion,2024-10-15,Thank You for Being a Loyal Customer,Instagram Ads,Australia,48996,42631,16366,9312,21,454,158,887
campaign_30,Campaign 30 - Science Promotion,2024-09-27,Special Invitation: Join Us Today,Email Campaign,India,59911,58135,19001,-10996,671,464,148,438
campaign_6,Campaign 6 - Election Promotion,2024-08-21,New Arrivals Available Now,Insta Ads,India,74905,72416,72202,60555,214,149,17,824
campaign_3,Campaign 3 - Ago Promotion,2024-09-28,Your Feedback Matters,Google Ads,China,47955,16493,617,103,431,381,114,535
campaign_8,Campaign 8 - Chair Promotion,2024-08-24,Unlock Your Premium Features,Google Ads,China,29758,27028,5792,4903,755,467,180,980
campaign_21,Campaign 21 - Discover Promotion,2024-07-22,Your Feedback Matters,LinkedIn Ads,United States,89479,58841,54920,34317,733,52,78,622
campaign_50,Campaign 50 - Great Promotion,2024-09-26,Your Feedback Matters,FB Ads,Japan,35848,14407,12560,8620,535,93,163,550
campaign_11,Campaign 11 - Require Promotion,2024-08-23,Welcome to Our Newsletter,Email Campaign,Japan,10023,7215,235,179,846,49,157,908
campaign_33,Campaign 33 - Discussion Promotion,2024-10-13,Welcome to Our Newsletter,Google Ads,France,50931,32152,753,421,598,229,125,590
campaign_47,Campaign 47 - Clearly Promotion,2024-09-13,Your Feedback Matters,FB Ads,Brazil,36601,-6885,-690,-788,216,230,91,71
campaign_40,Campaign 40 - Song Promotion,2024-08-13,,Facebook Ads,Australia,78200,24806,6436,3489,559,424,187,458
campaign_1,Campaign 1 - Purpose Promotion,23/07/2024,Last Chance to Save Big!,Google Ads,Brazil,83719,9734,5513,1999,497,67,146,258
campaign_49,Campaign 49 - Source Promotion,2024-10-16,Don't Miss Out on Our Summer Sale,GAds,Germany,87624,43817,31729,25748,103,442,108,202
campaign_2,Campaign 2 - Brother Promotion,2024-08-24,Welcome to Our Newsletter,GAds,France,75607,58460,45233,26428,512,224,10,762
campaign_23,Campaign 23 - Mouth Promotion,2024-09-23,Exclusive Offer Just for You!,Instagram Ads,India,75209,25828,13125,8773,994,224,98,409
campaign_13,Campaign 13 - Wait Promotion,2024-08-31,Thank You for Being a Loyal Customer,Google Ads,United States,50856,26731,24429,17618,896,19,115,908
campaign_39,Campaign 39 - According Promotion,2024-07-28,Unlock Your Premium Features,Insta Ads,India,12584,1346,1033,1012,102,393,87,847
campaign_29,Campaign 29 - Rate Promotion,2024-10-15,Special Invitation: Join Us Today,LinkedIn Ads,China,67448,56722,37946,1921,170,453,178,213
campaign_38,Campaign 38 - True Promotion,2024-08-19,Thank You for Being a Loyal Customer,FB Ads,Brazil,27098,2092,107,51,956,173,1,892
campaign_38,Campaign 38 - True Promotion,17/09/2024,New Arrivals Available Now,LinkedIn Ads,United Kingdom,37125,26498,15840,14874,799,248,141,966
campaign_14,Campaign 14 - Offer Promotion,2024-09-30,,GAds,France,9891,9201,200,135,741,491,44,863
campaign_31,Campaign 31 - Offer Promotion,2024-09-15,Don't Miss Out on Our Summer Sale,Email Campaign,United Kingdom,97981,7350,3370,3207,834,496,148,134
campaign_21,Campaign 21 - Discover Promotion,2024-08-21,,Google Ads,India,85585,80255,19415,19001,861,59,164,403
campaign_8,Campaign 8 - Chair Promotion,2024-09-21,New Arrivals Available Now,Insta Ads,Australia,4416,1797,1760,169,483,392,59,112
campaign_33,Campaign 33 - Discussion Promotion,2024-09-15,Exclusive Offer Just for You!,Facebook Ads,Japan,41850,7963,1577,392,509,79,86,960
campaign_42,Campaign 42 - Collection Promotion,2024-07-21,Last Chance to Save Big!,LinkedIn Ads,Brazil,66518,15995,893,799,212,443,179,429
campaign_25,Campaign 25 - Agreement Promotion,2024-08-17,Exclusive Offer Just for You!,Instagram Ads,Germany,64120,6927,4617,3876,507,484,49,212
campaign_8,Campaign 8 - Chair Promotion,28/08/2024,Your Feedback Matters,Insta Ads,Canada,73869,33648,6778,1195,63,113,102,655
campaign_8,Campaign 8 - Chair Promotion,2024-09-27,New Arrivals Available Now,GAds,Japan,16717,14131,13639,9934,855,75,63,415
campaign_39,Campaign 39 - According Promotion,2024-09-30,Unlock Your Premium Features,GAds,France,18596,2916,1492,1456,873,104,53,853
campaign_33,Campaign 33 - Discussion Promotion,2024-07-31,New Arrivals Available Now,GAds,Germany,20593,7359,2727,390,818,318,106,383
campaign_24,Campaign 24 - Play Promotion,2024-09-27,Limited Time Discount Inside,Insta Ads,France,91898,29648,7806,1715,17,242,28,367
campaign_17,Campaign 17 - Knowledge Promotion,2024-07-24,,FB Ads,Canada,77541,45629,28159,11760,57,126,79,942
campaign_10,Campaign 10 - Blue Promotion,27/07/2024,Unlock Your Premium Features,Email Campaign,France,24226,6590,1151,709,393,311,195,417
campaign_8,Campaign 8 - Chair Promotion,2024-08-21,Thank You for Being a Loyal Customer,LinkedIn Ads,Germany,72638,33029,26972,17795,859,4,0,395
campaign_27,Campaign 27 - Decide Promotion,2024-09-25,Last Chance to Save Big!,Google Ads,United States,15532,5209,364,183,909,71,187,785
campaign_31,Campaign 31 - Offer Promotion,2024-08-13,,Google Ads,United Kingdom,71788,9978,5266,1760,167,138,55,37
campaign_14,Campaign 14 - Offer Promotion,2024-07-27,Your Feedback Matters,GAds,United Kingdom,17622,10004,4703,2154,-114,465,38,388
campaign_15,Campaign 15 - Begin Promotion,2024-08-16,Welcome to Our Newsletter,Insta Ads,Canada,23878,2132,1568,230,801,214,-60,552
campaign_11,Campaign 11 - Require Promotion,05/09/2024,,Instagram Ads,France,19398,6770,4735,1247,495,20,124,280
campaign_21,Campaign 21 - Discover Promotion,2024-07-31,Unlock Your Premium Features,Instagram Ads,France,34144,33710,25186,24099,897,445,162,826
campaign_41,Campaign 41 - Sure Promotion,04/09/2024,Welcome to Our Newsletter,Facebook Ads,United Kingdom,69645,8782,2256,77,132,263,196,176
campaign_40,Campaign 40 - Song Promotion,2024-10-13,,Email Campaign,United States,91013,75536,9650,2904,584,290,116,987
campaign_48,Campaign 48 - Dinner Promotion,2024-07-21,New Arrivals Available Now,Insta Ads,Japan,81733,74897,8285,6572,442,234,62,191
campaign_40,Campaign 40 - Song Promotion,2024-10-13,,GAds,Brazil,11222,1940,1459,1063,504,76,147,527
campaign_32,Campaign 32 - Kind Promotion,22/09/2024,Don't Miss Out on Our Summer Sale,Insta Ads,Germany,90830,54321,31190,11299,318,362,64,198
campaign_37,Campaign 37 - Table Promotion,30/07/2024,Your Feedback Matters,Insta Ads,Germany,-97043,-998,-755,-856,614,254,54,575
campaign_48,Campaign 48 - Dinner Promotion,2024-09-25,Thank You for Being a Loyal Customer,FB Ads,France,-61899,-902,-923,-220,-383,193,175,636
campaign_11,Campaign 11 - Require Promotion,2024-09-17,New Arrivals Available Now,,France,77153,48295,17119,8663,482,175,127,439
campaign_33,Campaign 33 - Discussion Promotion,2024-09-16,Don't Miss Out on Our Summer Sale,LinkedIn Ads,Canada,32385,16981,13347,1010,943,431,181,615
campaign_40,Campaign 40 - Song Promotion,2024-07-24,Thank You for Being a Loyal Customer,LinkedIn Ads,France,29887,22610,11955,8573,918,8,72,928
campaign_45,Campaign 45 - Grow Promotion,2024-07-26,Thank You for Being a Loyal Customer,LinkedIn Ads,Germany,61777,4145,3001,2810,28,341,16,412
campaign_48,Campaign 48 - Dinner Promotion,2024-08-13,Don't Miss Out on Our Summer Sale,Insta Ads,Japan,24467,6897,-5753,-115,167,272,28,507
campaign_32,Campaign 32 - Kind Promotion,2024-07-26,Special Invitation: Join Us Today,Email Campaign,India,23079,16867,7460,775,617,442,170,728
campaign_47,Campaign 47 - Clearly Promotion,11/10/2024,Don't Miss Out on Our Summer Sale,Email Campaign,Canada,31974,-22821,-422,-284,972,62,82,919
campaign_47,Campaign 47 - Clearly Promotion,2024-09-17,Your Feedback Matters,Facebook Ads,United States,-31407,-984,-561,-781,516,345,101,563
campaign_26,Campaign 26 - Option Promotion,26/09/2024,Thank You for Being a Loyal Customer,FB Ads,China,57055,27786,18414,13842,143,154,148,140
campaign_14,Campaign 14 - Offer Promotion,2024-10-13,,LinkedIn Ads,France,26237,18341,14554,4517,280,490,131,565
campaign_23,Campaign 23 - Mouth Promotion,2024-07-26,Last Chance to Save Big!,LinkedIn Ads,Canada,49110,34564,3436,1602,993,467,138,888
campaign_25,Campaign 25 - Agreement Promotion,2024-09-20,Limited Time Discount Inside,Facebook Ads,Australia,32768,24993,22872,16257,13,239,48,358
campaign_6,Campaign 6 - Election Promotion,2024-07-31,Exclusive Offer Just for You!,Email Campaign,China,2238,1069,544,219,878,458,10,932
campaign_35,Campaign 35 - Perform Promotion,27/08/2024,Don't Miss Out on Our Summer Sale,Facebook Ads,China,60323,28550,21778,19630,397,155,150,660
campaign_46,Campaign 46 - Fall Promotion,2024-08-22,Your Feedback Matters,Insta Ads,United Kingdom,26735,20713,7463,2866,-662,85,33,404
campaign_31,Campaign 31 - Offer Promotion,2024-08-14,Don't Miss Out on Our Summer Sale,GAds,United States,97853,44210,42556,29806,709,485,5,310
campaign_34,Campaign 34 - List Promotion,2024-09-19,,LinkedIn Ads,Australia,43755,21382,15703,9143,812,99,82,596
campaign_30,Campaign 30 - Bill Blitz,2024-09-19,Super Sale! Unbeatable Prices Inside!,FB Ads,United States,162843,190432,309487,41902,1118,341,489,1201
campaign_44,Campaign 44 - Knowledge Promotion,2024-10-17,Your Feedback Matters,Instagram Ads,France,10501,9784,6213,-589,359,328,15,598
campaign_12,Campaign 12 - Sit Promotion,2024-07-23,Special Invitation: Join Us Today,Google Ads,United Kingdom,58344,36468,12537,8956,749,444,141,553
campaign_41,Campaign 41 - Sure Promotion,2024-09-13,New Arrivals Available Now,GAds,Brazil,73175,22731,12017,4056,876,104,78,135
campaign_34,Campaign 34 - List Promotion,2024-08-30,Special Invitation: Join Us Today,FB Ads,United Kingdom,43809,3163,1427,1214,523,367,127,79
campaign_16,Campaign 16 - Performance Promotion,05/08/2024,,Google Ads,Japan,17225,4265,1738,769,149,482,148,174
campaign_33,Campaign 33 - Discussion Promotion,2024-09-25,Exclusive Offer Just for You!,LinkedIn Ads,Australia,51864,50873,4517,3088,146,393,128,203
campaign_47,Campaign 47 - Clearly Promotion,2024-09-27,Unlock Your Premium Features,Facebook Ads,India,14580,13355,2214,759,490,245,132,303
campaign_36,Campaign 36 - Fall Promotion,2024-09-16,Limited Time Discount Inside,Insta Ads,Brazil,59002,26096,24698,17786,210,251,134,31
campaign_18,Campaign 18 - Almost Promotion,2024-09-15,Thank You for Being a Loyal Customer,Facebook Ads,Japan,80908,14252,787,221,891,185,74,790
campaign_13,Campaign 13 - Wait Promotion,2024-09-19,Thank You for Being a Loyal Customer,Google Ads,United States,72741,28115,4958,2909,874,295,76,99
campaign_32,Campaign 32 - Kind Promotion,2024-09-15,Thank You for Being a Loyal Customer,Insta Ads,Germany,83328,57496,1780,420,968,149,7,879
campaign_32,Campaign 32 - Kind Promotion,2024-08-17,,Google Ads,France,64343,28066,18715,6146,594,294,99,733
campaign_15,Campaign 15 - Begin Promotion,2024-07-26,Don't Miss Out on Our Summer Sale,Insta Ads,France,86467,44804,6540,4835,791,123,150,542
campaign_20,Campaign 20 - Better Promotion,2024-08-14,Last Chance to Save Big!,FB Ads,United Kingdom,95977,25269,1544,688,525,386,149,804
campaign_12,Campaign 12 - Sit Promotion,2024-07-23,Welcome to Our Newsletter,Facebook Ads,India,53041,5080,3976,157,536,42,158,680
campaign_50,Campaign 50 - Great Promotion,2024-10-17,Exclusive Offer Just for You!,GAds,Brazil,67734,36239,23077,7820,785,383,34,136
campaign_43,Campaign 43 - Save Promotion,2024-08-21,Exclusive Offer Just for You!,Facebook Ads,Germany,92793,22602,9223,8169,127,219,8,723
campaign_26,Campaign 26 - Option Promotion,2024-10-15,New Arrivals Available Now,Insta Ads,Brazil,37208,3593,2974,2558,814,495,88,18
campaign_32,Campaign 32 - Kind Promotion,01/10/2024,Last Chance to Save Big!,Instagram Ads,United Kingdom,82378,71051,45352,44822,614,90,180,800
campaign_10,Campaign 10 - Guy Blitz,2024-08-13,Super Sale! Unbeatable Prices Inside!,Facebook Ads,United States,943332,356218,215786,46612,3338,811,57,9126
campaign_40,Campaign 40 - Song Promotion,2024-09-27,Your Feedback Matters,GAds,Germany,3118,1419,177,58,708,339,110,622
campaign_49,Campaign 49 - Source Promotion,2024-09-27,Don't Miss Out on Our Summer Sale,Google Ads,United States,42423,-40544,-270,-728,825,5,43,918
campaign_48,Campaign 48 - Dinner Promotion,2024-07-22,,Facebook Ads,Brazil,2305,1349,936,119,125,219,93,20
campaign_31,Campaign 31 - Offer Promotion,2024-08-19,Thank You for Being a Loyal Customer,GAds,Australia,46563,29484,2818,2117,839,261,174,27
campaign_45,Campaign 45 - Grow Promotion,2024-09-29,Exclusive Offer Just for You!,Email Campaign,France,6778,2879,2151,563,979,99,73,725
campaign_42,Campaign 42 - Collection Promotion,2024-09-29,Don't Miss Out on Our Summer Sale,GAds,India,42293,5210,1510,1300,38,152,153,961
campaign_33,Campaign 33 - Discussion Promotion,2024-10-17,Don't Miss Out on Our Summer Sale,,Germany,44352,26453,12282,6635,145,318,108,737
campaign_45,Campaign 45 - Grow Promotion,01/09/2024,Exclusive Offer Just for You!,Insta Ads,Germany,25009,10624,5997,4342,843,446,107,425
campaign_28,Campaign 28 - Sense Promotion,2024-09-29,Special Invitation: Join Us Today,Insta Ads,Japan,95364,89594,42355,24405,169,267,157,390
campaign_50,Campaign 50 - Great Promotion,2024-08-22,Last Chance to Save Big!,FB Ads,Japan,66012,52899,19080,-7061,102,424,9,401
campaign_29,Campaign 29 - Rate Promotion,2024-09-19,New Arrivals Available Now,Facebook Ads,India,56583,26031,2721,1430,724,101,157,475
campaign_40,Campaign 40 - Song Promotion,2024-07-28,Special Invitation: Join Us Today,Insta Ads,India,20207,1406,104,59,860,114,83,98
campaign_35,Campaign 35 - Perform Promotion,2024-08-19,Limited Time Discount Inside,Insta Ads,Brazil,-8863,-965,-907,-62,681,271,-35,259
campaign_8,Campaign 8 - Chair Promotion,11/08/2024,Your Feedback Matters,Facebook Ads,Germany,53096,44221,42165,12166,390,228,112,241
campaign_2,Campaign 2 - Brother Promotion,2024-09-29,Don't Miss Out on Our Summer Sale,Email Campaign,Australia,31340,10164,7538,1962,806,301,50,567
campaign_28,Campaign 28 - Sense Promotion,2024-10-15,Thank You for Being a Loyal Customer,GAds,Australia,13700,8982,8581,8376,436,196,45,52
campaign_9,Campaign 9 - Since Promotion,2024-09-19,New Arrivals Available Now,Instagram Ads,France,62706,17851,6098,2799,227,381,107,349
campaign_33,Campaign 33 - Discussion Promotion,2024-10-13,Last Chance to Save Big!,Insta Ads,United Kingdom,41225,10162,8993,4970,978,319,51,574
campaign_45,Campaign 45 - Grow Promotion,13/08/2024,Last Chance to Save Big!,LinkedIn Ads,Japan,13484,12978,9460,6960,47,2,138,433
campaign_45,Campaign 45 - Grow Promotion,2024-09-14,Exclusive Offer Just for You!,LinkedIn Ads,Japan,33947,33889,19999,10467,391,408,76,151
campaign_50,Campaign 50 - Great Promotion,2024-09-25,Welcome to Our Newsletter,Google Ads,France,10366,8481,1312,662,192,464,20,958
campaign_37,Campaign 37 - Table Promotion,2024-09-23,Your Feedback Matters,LinkedIn Ads,Canada,96849,60531,38830,35360,467,170,-150,820
campaign_29,Campaign 29 - Rate Promotion,25/08/2024,Thank You for Being a Loyal Customer,GAds,United States,8500,7644,5982,5027,502,383,192,116
campaign_29,Campaign 29 - Rate Promotion,2024-10-15,Special Invitation: Join Us Today,FB Ads,Australia,98049,4425,1559,805,513,312,101,671
campaign_35,Campaign 35 - Perform Promotion,2024-09-17,Welcome to Our Newsletter,LinkedIn Ads,United States,67127,65807,9564,5072,415,107,24,205
campaign_28,Campaign 28 - Sense Promotion,2024-09-28,Don't Miss Out on Our Summer Sale,Google Ads,China,31423,16523,10278,1420,173,482,63,422
campaign_46,Campaign 46 - Fall Promotion,2024-09-23,Thank You for Being a Loyal Customer,Email Campaign,Brazil,66171,64133,42574,1709,420,448,37,465
campaign_40,Campaign 40 - Song Promotion,2024-08-19,Unlock Your Premium Features,Instagram Ads,Brazil,42738,23082,14833,425,719,368,103,131
campaign_20,Campaign 20 - Better Promotion,2024-09-16,Your Feedback Matters,Instagram Ads,United Kingdom,91311,4417,669,445,238,268,14,21
campaign_45,Campaign 45 - Grow Promotion,01/09/2024,Exclusive Offer Just for You!,GAds,France,52573,41524,5346,3302,578,422,-8,351
campaign_11,Campaign 11 - Require Promotion,2024-08-15,Limited Time Discount Inside,LinkedIn Ads,Brazil,33728,24232,3595,371,679,3,138,878
campaign_47,Campaign 47 - Clearly Promotion,2024-08-23,Your Feedback Matters,GAds,China,35576,-12128,-249,-279,336,65,122,233
campaign_31,Campaign 31 - Offer Promotion,2024-09-14,Your Feedback Matters,Insta Ads,United States,3077,2025,1937,338,181,65,35,790
campaign_28,Campaign 28 - Sense Promotion,2024-10-13,Welcome to Our Newsletter,GAds,Australia,65254,26603,17906,3213,986,386,107,343
campaign_37,Campaign 37 - Table Promotion,2024-10-13,Don't Miss Out on Our Summer Sale,Google Ads,India,57645,31909,11037,1987,498,251,101,425
campaign_48,Campaign 48 - Dinner Promotion,2024-08-14,Limited Time Discount Inside,Google Ads,Japan,76221,30319,5245,735,155,424,19,313
campaign_35,Campaign 35 - Perform Promotion,2024-07-22,Your Feedback Matters,Insta Ads,Germany,21904,12960,3225,3088,77,334,197,132
campaign_5,Campaign 5 - Face Promotion,05/08/2024,Thank You for Being a Loyal Customer,GAds,Japan,84717,39571,14573,2238,465,310,179,492
campaign_41,Campaign 41 - Sure Promotion,2024-07-24,Thank You for Being a Loyal Customer,FB Ads,Japan,-43000,-996,-599,-841,844,3,160,908
campaign_37,Campaign 37 - Table Promotion,2024-07-25,Welcome to Our Newsletter,FB Ads,Brazil,12471,5975,419,92,629,-472,43,853
campaign_29,Campaign 29 - Rate Promotion,2024-09-30,,Facebook Ads,France,91018,28751,22003,15237,781,198,195,419
campaign_26,Campaign 26 - Option Promotion,23/08/2024,Don't Miss Out on Our Summer Sale,Google Ads,Canada,63105,32901,31070,26884,-696,427,128,160
campaign_3,Campaign 3 - Ago Promotion,2024-08-26,Limited Time Discount Inside,LinkedIn Ads,India,89835,87300,18027,1341,451,186,23,344
campaign_2,Campaign 2 - Brother Promotion,2024-09-20,Your Feedback Matters,GAds,Brazil,26443,12725,331,114,997,149,32,780
campaign_39,Campaign 39 - According Promotion,2024-08-20,Thank You for Being a Loyal Customer,Instagram Ads,Canada,28782,13165,2133,1567,710,-420,94,604
campaign_7,Campaign 7 - Dog Promotion,2024-07-22,Exclusive Offer Just for You!,Insta Ads,United Kingdom,63613,26004,3456,1555,140,416,34,703
campaign_2,Campaign 2 - Brother Promotion,2024-07-23,Last Chance to Save Big!,Facebook Ads,India,29569,9296,2849,519,167,55,79,939
campaign_46,Campaign 46 - Fall Promotion,2024-09-25,,Email Campaign,Australia,24354,3053,1409,449,27,116,177,797
campaign_12,Campaign 12 - Sit Promotion,2024-08-22,Special Invitation: Join Us Today,LinkedIn Ads,Japan,59059,3096,484,156,697,479,161,772
campaign_39,Campaign 39 - According Promotion,15/10/2024,Limited Time Discount Inside,FB Ads,India,6139,1184,271,206,508,167,24,522
campaign_15,Campaign 15 - Begin Promotion,17/09/2024,Your Feedback Matters,Google Ads,Australia,87603,52031,41428,31933,647,97,49,617
campaign_25,Campaign 25 - Agreement Promotion,2024-08-29,Last Chance to Save Big!,Facebook Ads,Australia,32531,-16001,-291,-323,677,180,140,451
campaign_24,Campaign 24 - Play Promotion,2024-09-23,Unlock Your Premium Features,FB Ads,Canada,18196,12706,7159,5888,396,312,39,519
campaign_33,Campaign 33 - Discussion Promotion,2024-09-21,Don't Miss Out on Our Summer Sale,GAds,Brazil,94719,53093,18872,18731,779,421,51,578
campaign_42,Campaign 42 - Collection Promotion,18/09/2024,Exclusive Offer Just for You!,Instagram Ads,China,54836,11278,10901,10870,97,461,21,710
campaign_21,Campaign 21 - Discover Promotion,05/09/2024,Special Invitation: Join Us Today,Insta Ads,United Kingdom,97328,21331,15894,-6299,85,471,137,754
campaign_41,Campaign 41 - Sure Promotion,2024-08-26,Limited Time Discount Inside,LinkedIn Ads,India,23658,4368,1659,308,146,330,-78,70
campaign_3,Campaign 3 - Ago Promotion,2024-08-18,Don't Miss Out on Our Summer Sale,Instagram Ads,Canada,94926,93359,63342,16023,148,471,191,894
campaign_25,Campaign 25 - Agreement Promotion,25/08/2024,Special Invitation: Join Us Today,FB Ads,France,31988,10240,-9533,-54,291,495,136,50
campaign_19,Campaign 19 - All Promotion,2024-07-23,Unlock Your Premium Features,Email Campaign,Brazil,-56982,-982,-789,-715,961,432,70,540
